user_id,product_id,interaction_type,timestamp,session_id,device_type,duration_seconds,rating
user_01000,prod_00236,view,2026-01-27 10:09:02,sess_dc31e2e3,tablet,259,
user_00807,prod_00492,like,2026-02-20 10:09:02,sess_f194698d,desktop,24,
user_00102,prod_00008,view,2026-01-26 10:09:02,sess_1400222d,mobile,186,
user_00661,prod_00433,like,2026-02-22 10:09:02,sess_5d611fd2,tablet,50,
user_00987,prod_00440,view,2025-12-27 10:09:02,sess_adab2456,desktop,139,
user_00547,prod_00441,like,2026-02-12 10:09:02,sess_df1953af,mobile,79,
user_00215,prod_00497,like,2026-02-25 10:09:02,sess_4356c1f5,tablet,265,
user_00018,prod_00325,like,2026-02-01 10:09:02,sess_0fb3a833,tablet,294,
user_00158,prod_00368,view,2026-01-31 10:09:02,sess_dd066bb5,desktop,34,
user_00387,prod_00094,view,2025-12-24 10:09:02,sess_2e5fe272,mobile,204,
user_00249,prod_00427,like,2026-03-03 10:09:02,sess_edc60a4d,tablet,33,
user_00279,prod_00204,view,2026-02-15 10:09:02,sess_df584593,mobile,253,
user_00686,prod_00162,like,2025-12-24 10:09:02,sess_0574a572,tablet,170,
user_00153,prod_00007,view,2026-01-27 10:09:02,sess_d4e62dfb,mobile,210,
user_00677,prod_00030,view,2026-02-16 10:09:02,sess_8656a1da,tablet,247,
user_00673,prod_00188,view,2026-02-10 10:09:02,sess_251dbcac,desktop,28,
user_00371,prod_00164,view,2026-02-23 10:09:02,sess_40998249,tablet,39,
user_00378,prod_00045,purchase,2025-12-21 10:09:02,sess_f0e56e4e,desktop,173,2.7
user_00018,prod_00292,view,2026-01-28 10:09:02,sess_f9b8a5b8,tablet,113,
user_00606,prod_00165,view,2026-01-31 10:09:02,sess_5b81db0c,mobile,35,
user_00489,prod_00412,cart,2026-02-24 10:09:02,sess_660c805e,desktop,86,
user_00683,prod_00008,view,2025-12-24 10:09:02,sess_e8634612,desktop,54,
user_00140,prod_00374,view,2026-03-08 10:09:02,sess_6861838f,mobile,297,
user_00250,prod_00385,like,2026-01-04 10:09:02,sess_e6ee994f,tablet,237,
user_00416,prod_00019,view,2026-02-24 10:09:02,sess_11bbf8fc,desktop,256,
user_00915,prod_00248,view,2025-12-30 10:09:02,sess_097d4b82,mobile,72,
user_00449,prod_00334,view,2026-03-14 10:09:02,sess_1763b2d3,desktop,178,
user_00713,prod_00296,view,2026-01-23 10:09:02,sess_0fb71900,desktop,126,
user_00861,prod_00327,like,2025-12-18 10:09:02,sess_555eeb33,tablet,163,
user_00208,prod_00060,view,2026-01-28 10:09:02,sess_d45d12b3,desktop,163,
user_00193,prod_00016,view,2026-03-02 10:09:02,sess_62300494,mobile,28,
user_00163,prod_00062,view,2026-03-14 10:09:02,sess_92e292a1,desktop,253,
user_00827,prod_00194,like,2026-02-09 10:09:02,sess_1c133ef4,desktop,8,
user_00729,prod_00026,view,2026-01-05 10:09:02,sess_a30a4476,desktop,207,
user_00314,prod_00159,view,2026-02-07 10:09:02,sess_f37eca83,tablet,234,
user_00608,prod_00231,cart,2026-02-20 10:09:02,sess_8fe8d546,desktop,182,
user_00437,prod_00354,view,2026-02-03 10:09:02,sess_8adc0dcd,mobile,16,
user_00417,prod_00126,view,2026-02-17 10:09:02,sess_1fd273c6,desktop,106,
user_00039,prod_00302,like,2026-01-17 10:09:02,sess_a4f38099,desktop,45,
user_00113,prod_00452,view,2025-12-18 10:09:02,sess_eb14175f,desktop,119,
user_00329,prod_00106,view,2026-01-01 10:09:02,sess_4b7817b6,desktop,9,
user_00184,prod_00189,view,2026-01-09 10:09:02,sess_6f7f229a,mobile,241,
user_00424,prod_00346,view,2026-02-15 10:09:02,sess_14fc5ee1,mobile,165,
user_00629,prod_00149,view,2026-02-01 10:09:02,sess_3a2aee16,desktop,216,
user_00674,prod_00223,view,2026-02-03 10:09:02,sess_6bd83e87,desktop,154,
user_00764,prod_00114,like,2026-02-06 10:09:02,sess_ddd48b51,tablet,67,
user_00406,prod_00292,like,2026-02-12 10:09:02,sess_333fbff7,desktop,235,
user_00292,prod_00116,like,2025-12-21 10:09:02,sess_1827b06c,tablet,292,
user_00176,prod_00075,view,2026-02-03 10:09:02,sess_0a3fd2a1,tablet,220,
user_00132,prod_00310,like,2026-01-08 10:09:02,sess_914924ce,tablet,272,
user_00597,prod_00440,view,2026-02-25 10:09:02,sess_f74432dc,mobile,9,
user_00916,prod_00390,view,2025-12-19 10:09:02,sess_8a70e9dd,mobile,63,
user_00882,prod_00246,view,2026-02-07 10:09:02,sess_8b332216,tablet,183,
user_00198,prod_00147,view,2026-01-16 10:09:02,sess_788ceb85,tablet,72,
user_00880,prod_00399,view,2026-03-16 10:09:02,sess_ef9cb8fc,mobile,159,
user_00285,prod_00291,purchase,2025-12-29 10:09:02,sess_da43c5a7,mobile,295,1.2
user_00029,prod_00073,view,2026-03-03 10:09:02,sess_ed514cfd,mobile,241,
user_00342,prod_00440,like,2026-02-21 10:09:02,sess_bfd8bb38,desktop,177,
user_00644,prod_00347,like,2026-03-07 10:09:02,sess_5b9f86fb,tablet,116,
user_00968,prod_00036,like,2025-12-18 10:09:02,sess_dfb6b0e5,desktop,208,
user_00398,prod_00114,view,2026-01-07 10:09:02,sess_2217dec8,tablet,194,
user_00050,prod_00454,view,2026-02-22 10:09:02,sess_e858f70f,mobile,213,
user_00162,prod_00478,view,2026-02-14 10:09:02,sess_eeb59569,mobile,163,
user_00469,prod_00150,view,2026-02-19 10:09:02,sess_280faf7b,tablet,60,
user_00020,prod_00155,view,2026-01-02 10:09:02,sess_149416e1,desktop,263,
user_00760,prod_00355,purchase,2026-01-06 10:09:02,sess_25d20608,tablet,165,3.8
user_00919,prod_00073,view,2026-01-02 10:09:02,sess_88505d2f,mobile,83,
user_00908,prod_00413,view,2026-01-14 10:09:02,sess_a2cc172d,desktop,151,
user_00066,prod_00239,view,2026-03-13 10:09:02,sess_691ac25c,desktop,111,
user_00862,prod_00164,view,2026-01-08 10:09:02,sess_80cd3f20,desktop,29,
user_00168,prod_00083,view,2026-02-02 10:09:02,sess_e4250171,mobile,234,
user_00770,prod_00173,view,2026-02-28 10:09:02,sess_2acd10f1,tablet,83,
user_00639,prod_00407,view,2026-03-15 10:09:02,sess_4abf7ab4,mobile,174,
user_00411,prod_00294,view,2026-03-16 10:09:02,sess_16209cc3,mobile,16,
user_00225,prod_00102,view,2026-01-20 10:09:02,sess_c6b5bed7,mobile,67,
user_00687,prod_00462,like,2026-01-20 10:09:02,sess_76f90d03,desktop,77,
user_00795,prod_00245,like,2026-03-10 10:09:02,sess_6c7d4140,mobile,147,
user_00658,prod_00190,view,2026-02-23 10:09:02,sess_946748fe,mobile,289,
user_00789,prod_00133,view,2026-03-14 10:09:02,sess_230ccdb5,mobile,143,
user_00734,prod_00470,view,2026-01-07 10:09:02,sess_7bd50af7,desktop,239,
user_00070,prod_00485,view,2026-02-25 10:09:02,sess_acb6a7b5,mobile,72,
user_00300,prod_00027,view,2026-01-24 10:09:02,sess_43590924,desktop,284,
user_00474,prod_00374,like,2026-01-13 10:09:02,sess_b896d51a,desktop,138,
user_00424,prod_00055,cart,2026-01-30 10:09:02,sess_73125853,tablet,282,
user_00233,prod_00275,view,2025-12-21 10:09:02,sess_e8b41dfb,desktop,80,
user_00348,prod_00259,view,2026-02-05 10:09:02,sess_4c454665,tablet,25,
user_00822,prod_00490,view,2026-01-08 10:09:02,sess_effcd897,desktop,135,
user_00937,prod_00260,like,2026-01-19 10:09:02,sess_e36ce995,tablet,44,
user_00814,prod_00096,view,2026-03-06 10:09:02,sess_b08991cc,mobile,66,
user_00544,prod_00235,view,2026-02-01 10:09:02,sess_27c4aad1,tablet,288,
user_00426,prod_00414,view,2026-03-08 10:09:02,sess_d8043097,desktop,30,
user_00884,prod_00423,view,2026-03-13 10:09:02,sess_ed6c3e95,tablet,120,
user_00613,prod_00078,view,2025-12-28 10:09:02,sess_9e2a9cc4,tablet,133,
user_00712,prod_00182,view,2026-03-03 10:09:02,sess_76120aa3,desktop,57,
user_00177,prod_00090,like,2026-02-14 10:09:02,sess_4e42771d,mobile,290,
user_00466,prod_00094,view,2026-02-08 10:09:02,sess_26158970,mobile,78,
user_00116,prod_00193,view,2026-02-04 10:09:02,sess_8ce7e588,tablet,138,
user_00606,prod_00451,like,2026-03-17 10:09:02,sess_436272ee,tablet,281,
user_00837,prod_00101,like,2026-03-15 10:09:02,sess_a73fc93b,desktop,262,
user_00861,prod_00266,view,2026-01-02 10:09:02,sess_e8640bb4,desktop,11,
user_00278,prod_00238,cart,2026-01-29 10:09:02,sess_b2bb9f22,tablet,198,
user_00785,prod_00260,view,2026-02-05 10:09:02,sess_20335226,mobile,234,
user_00509,prod_00132,view,2025-12-26 10:09:02,sess_332af3d4,tablet,112,
user_00164,prod_00486,view,2026-02-11 10:09:02,sess_a1e105c2,mobile,236,
user_00944,prod_00255,view,2026-02-24 10:09:02,sess_edb7ae2a,mobile,188,
user_00581,prod_00079,view,2026-01-25 10:09:02,sess_4854c404,desktop,282,
user_00086,prod_00073,view,2026-01-29 10:09:02,sess_e2296e06,tablet,85,
user_00155,prod_00304,view,2026-02-04 10:09:02,sess_6e073084,desktop,116,
user_00044,prod_00078,view,2025-12-22 10:09:02,sess_cc37cf1f,tablet,210,
user_00239,prod_00224,view,2026-02-26 10:09:02,sess_1a9e0325,tablet,214,
user_00177,prod_00424,view,2026-02-22 10:09:02,sess_c7746a90,mobile,225,
user_00387,prod_00039,view,2025-12-28 10:09:02,sess_e2f88f45,tablet,18,
user_00662,prod_00343,view,2026-02-19 10:09:02,sess_cd52de57,tablet,59,
user_00229,prod_00336,view,2026-01-03 10:09:02,sess_6b247a92,tablet,119,
user_00722,prod_00439,view,2025-12-25 10:09:02,sess_63e109a5,mobile,95,
user_00871,prod_00078,purchase,2026-02-08 10:09:02,sess_4a470209,tablet,62,3.8
user_00552,prod_00079,view,2026-01-08 10:09:02,sess_c587da15,desktop,210,
user_00306,prod_00458,view,2026-01-02 10:09:02,sess_d75694af,mobile,276,
user_00335,prod_00135,view,2026-02-06 10:09:02,sess_afc4ad8b,mobile,5,
user_00044,prod_00407,view,2026-01-12 10:09:02,sess_24c91291,desktop,231,
user_00654,prod_00269,view,2026-02-05 10:09:02,sess_c095fa04,tablet,172,
user_00795,prod_00378,view,2026-02-09 10:09:02,sess_38e3c4b7,desktop,164,
user_00794,prod_00382,view,2026-03-01 10:09:02,sess_e9a18157,mobile,156,
user_00675,prod_00093,view,2026-01-21 10:09:02,sess_431de837,mobile,96,
user_00077,prod_00099,view,2025-12-19 10:09:02,sess_9049d02b,mobile,28,
user_00292,prod_00084,view,2026-03-03 10:09:02,sess_52a14cd5,desktop,253,
user_00961,prod_00262,view,2025-12-29 10:09:02,sess_ec9be202,desktop,83,
user_00846,prod_00390,view,2025-12-31 10:09:02,sess_f09da4aa,tablet,147,
user_00590,prod_00354,view,2026-01-11 10:09:02,sess_5e8edb3f,tablet,106,
user_00114,prod_00377,view,2026-01-21 10:09:02,sess_a174bfec,desktop,214,
user_00022,prod_00378,cart,2026-02-01 10:09:02,sess_8b8f261c,mobile,87,
user_00553,prod_00173,view,2026-02-21 10:09:02,sess_38314024,mobile,6,
user_00330,prod_00324,view,2026-02-23 10:09:02,sess_a324477f,desktop,130,
user_00908,prod_00272,view,2026-03-17 10:09:02,sess_ec791a21,desktop,288,
user_00706,prod_00083,like,2026-01-04 10:09:02,sess_4791c824,tablet,36,
user_00062,prod_00231,view,2026-01-21 10:09:02,sess_68b322e0,mobile,239,
user_00775,prod_00224,like,2026-02-19 10:09:02,sess_ce1a3112,tablet,202,
user_00690,prod_00405,view,2026-01-15 10:09:02,sess_abadbea2,desktop,47,
user_00518,prod_00173,like,2026-01-25 10:09:02,sess_232b11e9,mobile,208,
user_00466,prod_00054,view,2026-02-06 10:09:02,sess_cd59901e,mobile,5,
user_00997,prod_00039,view,2026-01-12 10:09:02,sess_e68f2270,mobile,107,
user_00922,prod_00116,view,2026-01-07 10:09:02,sess_2c47c66c,tablet,119,
user_00358,prod_00460,view,2025-12-31 10:09:02,sess_914f16ff,tablet,37,
user_00542,prod_00245,like,2026-03-15 10:09:02,sess_4029e123,desktop,251,
user_00505,prod_00198,view,2026-01-22 10:09:02,sess_5a5d3248,tablet,194,
user_00846,prod_00298,view,2026-01-08 10:09:02,sess_32f65ee2,tablet,56,
user_00877,prod_00335,view,2026-03-08 10:09:02,sess_2913751c,tablet,70,
user_00479,prod_00311,cart,2026-01-12 10:09:02,sess_1c5d6e51,tablet,61,
user_00361,prod_00497,view,2026-01-08 10:09:02,sess_921489c0,tablet,131,
user_00555,prod_00355,view,2026-01-13 10:09:02,sess_4cef42fa,mobile,13,
user_00734,prod_00421,like,2026-01-25 10:09:02,sess_06452047,tablet,201,
user_00783,prod_00088,view,2026-03-05 10:09:02,sess_e1385cf5,mobile,170,
user_00459,prod_00105,view,2026-01-01 10:09:02,sess_2a51c90b,tablet,88,
user_00352,prod_00167,view,2025-12-22 10:09:02,sess_11bfd401,desktop,9,
user_00783,prod_00228,like,2026-01-20 10:09:02,sess_9f677b37,desktop,248,
user_00147,prod_00392,view,2026-02-07 10:09:02,sess_810a09a7,mobile,229,
user_00588,prod_00317,view,2026-01-05 10:09:02,sess_9f451926,mobile,288,
user_00801,prod_00305,view,2025-12-20 10:09:02,sess_f30d9c74,desktop,135,
user_00573,prod_00181,view,2026-03-08 10:09:02,sess_0b7b4e8b,tablet,104,
user_00822,prod_00312,view,2026-01-17 10:09:02,sess_3eb67bd7,mobile,152,
user_00860,prod_00235,view,2026-01-02 10:09:02,sess_0b437977,tablet,278,
user_00110,prod_00195,like,2026-02-05 10:09:02,sess_44651bdd,mobile,90,
user_00679,prod_00328,like,2026-03-13 10:09:02,sess_f76054fa,mobile,209,
user_00143,prod_00493,view,2026-01-25 10:09:02,sess_b253cfc4,desktop,288,
user_00617,prod_00462,view,2026-01-07 10:09:02,sess_1640b5c7,mobile,143,
user_00548,prod_00427,view,2026-03-04 10:09:02,sess_b25bae5b,mobile,5,
user_00570,prod_00450,like,2026-02-06 10:09:02,sess_27a9a158,tablet,281,
user_00565,prod_00122,view,2026-03-04 10:09:02,sess_82aaa966,tablet,182,
user_00426,prod_00444,view,2026-01-19 10:09:02,sess_708336d6,desktop,11,
user_00049,prod_00001,view,2026-02-01 10:09:02,sess_6c9943be,tablet,204,
user_00779,prod_00348,view,2025-12-31 10:09:02,sess_644487bb,desktop,109,
user_00018,prod_00467,view,2026-03-05 10:09:02,sess_ef245440,tablet,138,
user_00786,prod_00290,like,2026-02-08 10:09:02,sess_8effd885,desktop,234,
user_00584,prod_00027,like,2026-01-09 10:09:02,sess_11bac8c3,desktop,87,
user_00425,prod_00450,view,2025-12-27 10:09:02,sess_5d20ba76,mobile,223,
user_00382,prod_00455,view,2026-02-11 10:09:02,sess_4d04f67f,desktop,160,
user_00973,prod_00497,view,2025-12-31 10:09:02,sess_9d028c2d,mobile,206,
user_00496,prod_00141,like,2026-01-29 10:09:02,sess_75352ab0,mobile,159,
user_00963,prod_00020,view,2026-03-01 10:09:02,sess_5a6cd7cb,mobile,170,
user_00933,prod_00177,cart,2026-01-22 10:09:02,sess_a86ea1be,mobile,99,
user_00962,prod_00438,view,2026-03-16 10:09:02,sess_428cc6d2,desktop,125,
user_00221,prod_00478,view,2026-03-14 10:09:02,sess_2c87ab80,desktop,260,
user_00315,prod_00246,view,2026-02-09 10:09:02,sess_b890972f,tablet,171,
user_00382,prod_00306,view,2026-02-04 10:09:02,sess_4ca9b674,mobile,54,
user_00869,prod_00422,view,2026-02-05 10:09:02,sess_df9cb0cc,mobile,255,
user_00851,prod_00042,view,2026-02-01 10:09:02,sess_a2406438,mobile,57,
user_00171,prod_00360,view,2026-02-14 10:09:02,sess_f88216bc,desktop,70,
user_00675,prod_00095,cart,2026-01-16 10:09:02,sess_5fcf9b2f,mobile,78,
user_00649,prod_00497,view,2026-01-22 10:09:02,sess_c61c8864,desktop,279,
user_00658,prod_00280,view,2026-01-05 10:09:02,sess_1cf8720a,desktop,169,
user_00568,prod_00167,view,2025-12-22 10:09:02,sess_6cc66094,desktop,92,
user_00698,prod_00431,view,2026-02-05 10:09:02,sess_c421e992,mobile,212,
user_00119,prod_00258,view,2025-12-29 10:09:02,sess_e309b07f,mobile,234,
user_00069,prod_00029,like,2026-01-30 10:09:02,sess_6a5550ed,desktop,52,
user_00265,prod_00230,view,2026-01-16 10:09:02,sess_9c080203,mobile,192,
user_00654,prod_00110,like,2026-02-08 10:09:02,sess_c11f99bf,mobile,241,
user_00122,prod_00183,like,2026-02-12 10:09:02,sess_0ad38a3d,desktop,109,
user_00038,prod_00171,view,2026-01-08 10:09:02,sess_8193d2c3,mobile,118,
user_00200,prod_00064,view,2026-03-09 10:09:02,sess_4a75ebef,tablet,107,
user_00246,prod_00423,view,2026-03-13 10:09:02,sess_43a18177,tablet,247,
user_00519,prod_00274,like,2026-02-23 10:09:02,sess_3f52c088,desktop,283,
user_00487,prod_00101,view,2026-01-05 10:09:02,sess_b9ae1da6,desktop,99,
user_00324,prod_00351,view,2026-03-02 10:09:02,sess_19f99e9d,desktop,161,
user_00419,prod_00168,like,2026-01-11 10:09:02,sess_78a2e684,mobile,56,
user_00525,prod_00290,view,2025-12-20 10:09:02,sess_4ec5ac85,desktop,101,
user_00300,prod_00143,view,2026-01-15 10:09:02,sess_6740950a,desktop,198,
user_00956,prod_00084,view,2026-03-09 10:09:02,sess_4541debb,desktop,119,
user_00215,prod_00417,view,2025-12-30 10:09:02,sess_fcf86629,tablet,136,
user_00910,prod_00193,view,2026-02-02 10:09:02,sess_51d16e9c,mobile,299,
user_00600,prod_00405,view,2026-03-03 10:09:02,sess_ab037f57,mobile,277,
user_00610,prod_00284,view,2026-01-03 10:09:02,sess_840d1c66,mobile,277,
user_00928,prod_00120,view,2025-12-17 10:09:02,sess_32b9f00b,mobile,281,
user_00609,prod_00210,like,2026-02-10 10:09:02,sess_f8b3c463,tablet,268,
user_00796,prod_00265,view,2025-12-22 10:09:02,sess_b84a6251,tablet,239,
user_00597,prod_00190,view,2026-01-29 10:09:02,sess_74a331d4,desktop,173,
user_00651,prod_00364,cart,2026-01-10 10:09:02,sess_2a346f47,tablet,61,
user_00863,prod_00304,view,2026-03-08 10:09:02,sess_553cc28f,desktop,241,
user_00749,prod_00276,like,2025-12-26 10:09:02,sess_b86ba2a7,tablet,236,
user_00921,prod_00042,view,2026-02-03 10:09:02,sess_fe182b6d,tablet,275,
user_00307,prod_00469,like,2026-02-19 10:09:02,sess_911badf4,desktop,259,
user_00779,prod_00448,view,2026-01-26 10:09:02,sess_4d981607,tablet,58,
user_00085,prod_00094,view,2026-02-19 10:09:02,sess_f022d253,tablet,262,
user_00350,prod_00386,cart,2026-03-07 10:09:02,sess_bc352faa,tablet,130,
user_00625,prod_00252,view,2026-02-02 10:09:02,sess_3325b910,tablet,10,
user_00909,prod_00421,like,2026-01-03 10:09:02,sess_8d963aab,tablet,90,
user_00854,prod_00054,view,2026-03-11 10:09:02,sess_10ef20e7,desktop,166,
user_00152,prod_00287,like,2026-01-29 10:09:02,sess_d2ca6384,mobile,165,
user_00763,prod_00259,like,2025-12-22 10:09:02,sess_083f45ef,desktop,104,
user_00130,prod_00345,view,2026-03-02 10:09:02,sess_99cf1a37,mobile,299,
user_00247,prod_00404,view,2026-01-08 10:09:02,sess_0862a99b,mobile,298,
user_00486,prod_00158,view,2026-02-05 10:09:02,sess_45ba80cf,desktop,67,
user_00250,prod_00371,view,2026-03-10 10:09:02,sess_03eed6c2,tablet,276,
user_00336,prod_00424,purchase,2026-02-04 10:09:02,sess_770cb8a0,mobile,74,2.2
user_00732,prod_00237,view,2026-02-02 10:09:02,sess_0755a601,tablet,276,
user_00509,prod_00106,cart,2026-01-20 10:09:02,sess_3f88a9c4,mobile,116,
user_00707,prod_00179,view,2026-02-19 10:09:02,sess_5d022652,desktop,128,
user_00818,prod_00317,like,2026-01-21 10:09:02,sess_9b2dfe37,mobile,192,
user_00649,prod_00490,view,2026-02-14 10:09:02,sess_807b8160,mobile,176,
user_00882,prod_00198,view,2026-01-14 10:09:02,sess_0ee69f08,tablet,100,
user_00366,prod_00178,view,2026-02-08 10:09:02,sess_0c85121f,mobile,206,
user_00980,prod_00348,view,2026-01-11 10:09:02,sess_eef55670,mobile,246,
user_00498,prod_00094,view,2026-02-25 10:09:02,sess_0948d9bf,tablet,220,
user_00785,prod_00333,view,2026-02-02 10:09:02,sess_6814e186,mobile,156,
user_00182,prod_00267,view,2026-02-13 10:09:02,sess_b5898066,desktop,40,
user_00837,prod_00361,view,2026-03-04 10:09:02,sess_5a9e3f02,tablet,241,
user_00982,prod_00486,view,2026-02-19 10:09:02,sess_f89ad583,desktop,279,
user_00894,prod_00419,view,2026-02-12 10:09:02,sess_41b007b0,mobile,196,
user_00987,prod_00064,view,2026-01-05 10:09:02,sess_49a64c81,tablet,5,
user_00139,prod_00252,view,2026-02-27 10:09:02,sess_8ecbe920,desktop,219,
user_00214,prod_00217,like,2025-12-26 10:09:02,sess_4476b01d,desktop,143,
user_00465,prod_00060,view,2026-02-18 10:09:02,sess_ade3a30d,mobile,299,
user_00422,prod_00295,view,2026-01-25 10:09:02,sess_a96c2295,desktop,6,
user_00584,prod_00089,view,2026-02-10 10:09:02,sess_f6c60282,tablet,265,
user_00466,prod_00392,like,2025-12-17 10:09:02,sess_3c3a0751,mobile,173,
user_00551,prod_00384,view,2026-01-14 10:09:02,sess_0736175b,mobile,237,
user_00273,prod_00455,view,2026-01-22 10:09:02,sess_bd790baf,tablet,291,
user_00123,prod_00404,like,2026-03-13 10:09:02,sess_22ef1adf,mobile,161,
user_00970,prod_00107,view,2026-02-19 10:09:02,sess_8ece0b72,tablet,245,
user_00454,prod_00334,like,2026-01-25 10:09:02,sess_5c12af57,desktop,248,
user_00461,prod_00008,view,2026-03-16 10:09:02,sess_17be72d3,tablet,11,
user_00638,prod_00468,like,2025-12-26 10:09:02,sess_d569cbbf,desktop,16,
user_00191,prod_00280,view,2026-02-01 10:09:02,sess_5f5304b5,desktop,90,
user_00994,prod_00021,view,2026-02-24 10:09:02,sess_3cd6cec8,mobile,48,
user_00626,prod_00018,view,2026-02-28 10:09:02,sess_67d1e210,mobile,142,
user_00777,prod_00144,view,2025-12-17 10:09:02,sess_bfee654f,tablet,258,
user_00707,prod_00303,view,2026-02-18 10:09:02,sess_a0983594,mobile,143,
user_00381,prod_00400,purchase,2026-01-15 10:09:02,sess_78c4f230,tablet,163,1.4
user_00650,prod_00473,view,2026-02-10 10:09:02,sess_bef4d3a8,tablet,243,
user_00029,prod_00301,view,2026-01-27 10:09:02,sess_70fd9b50,desktop,299,
user_00417,prod_00105,view,2026-03-07 10:09:02,sess_7916167a,desktop,157,
user_00813,prod_00074,view,2026-02-12 10:09:02,sess_35a5ccd8,tablet,114,
user_00177,prod_00215,view,2025-12-28 10:09:02,sess_4b07cbaa,mobile,23,
user_00198,prod_00157,view,2026-03-05 10:09:02,sess_d0624ce3,tablet,200,
user_00221,prod_00026,view,2026-01-07 10:09:02,sess_47f2bc01,desktop,234,
user_00712,prod_00335,view,2026-02-26 10:09:02,sess_13555c01,mobile,21,
user_00609,prod_00172,view,2026-01-23 10:09:02,sess_0bab3d32,tablet,74,
user_00072,prod_00293,view,2026-01-07 10:09:02,sess_5400f0c9,tablet,20,
user_00011,prod_00174,view,2026-02-05 10:09:02,sess_f7a6dcb8,mobile,35,
user_00099,prod_00254,view,2026-01-04 10:09:02,sess_440bfba8,mobile,18,
user_00818,prod_00237,view,2026-03-06 10:09:02,sess_86b5b17f,mobile,22,
user_00671,prod_00232,view,2026-03-04 10:09:02,sess_01669aa3,mobile,281,
user_00833,prod_00195,purchase,2026-01-27 10:09:02,sess_37d161f5,desktop,77,1.7
user_00026,prod_00412,view,2025-12-17 10:09:02,sess_c2894be6,desktop,213,
user_00812,prod_00058,view,2026-02-24 10:09:02,sess_294e613f,tablet,40,
user_00486,prod_00428,view,2026-02-06 10:09:02,sess_7092c375,mobile,213,
user_00056,prod_00075,like,2026-03-01 10:09:02,sess_a7e49105,mobile,189,
user_00148,prod_00048,view,2026-02-02 10:09:02,sess_849b55d3,mobile,114,
user_00934,prod_00301,cart,2025-12-22 10:09:02,sess_f5f86cb5,tablet,13,
user_00598,prod_00140,like,2026-02-22 10:09:02,sess_d76757e2,desktop,16,
user_00214,prod_00346,view,2025-12-27 10:09:02,sess_e5f8c72b,desktop,166,
user_00097,prod_00116,view,2026-03-07 10:09:02,sess_3ba8c62a,tablet,243,
user_00618,prod_00419,cart,2025-12-21 10:09:02,sess_f7b91cab,mobile,143,
user_00971,prod_00177,view,2026-02-01 10:09:02,sess_6e8b0aa6,mobile,200,
user_00038,prod_00068,view,2025-12-22 10:09:02,sess_9c023615,mobile,168,
user_00979,prod_00477,view,2026-01-21 10:09:02,sess_2ad929ba,tablet,212,
user_00776,prod_00360,like,2026-02-13 10:09:02,sess_8d92f83d,desktop,289,
user_00439,prod_00406,view,2026-01-17 10:09:02,sess_2c5452bc,desktop,35,
user_00930,prod_00005,view,2026-02-12 10:09:02,sess_d21a345b,mobile,266,
user_00768,prod_00119,purchase,2026-01-04 10:09:02,sess_5f33fbe8,mobile,297,1.1
user_00299,prod_00318,view,2026-02-07 10:09:02,sess_64b7c38e,mobile,30,
user_00414,prod_00293,view,2025-12-27 10:09:02,sess_0b516bd5,mobile,106,
user_00805,prod_00167,view,2026-02-11 10:09:02,sess_9d776a8d,tablet,228,
user_00277,prod_00230,view,2026-03-02 10:09:02,sess_41e6d2f4,mobile,298,
user_00989,prod_00271,view,2026-01-21 10:09:02,sess_a279810a,mobile,80,
user_00732,prod_00439,view,2026-02-24 10:09:02,sess_69f443f6,mobile,256,
user_00703,prod_00481,like,2026-02-19 10:09:02,sess_9e7c6e73,mobile,6,
user_00063,prod_00011,view,2026-01-28 10:09:02,sess_8497c007,mobile,154,
user_00762,prod_00366,view,2026-01-01 10:09:02,sess_5eb87f91,mobile,7,
user_00004,prod_00265,view,2026-03-02 10:09:02,sess_8b26c124,desktop,6,
user_00024,prod_00297,view,2025-12-27 10:09:02,sess_a9113aaf,mobile,125,
user_00143,prod_00351,view,2026-01-18 10:09:02,sess_995aaed7,tablet,277,
user_00968,prod_00396,like,2026-01-07 10:09:02,sess_4951b11f,tablet,177,
user_00308,prod_00279,like,2026-01-15 10:09:02,sess_64b6162f,desktop,203,
user_00251,prod_00021,view,2025-12-31 10:09:02,sess_55003b7e,tablet,268,
user_00284,prod_00351,view,2026-03-02 10:09:02,sess_c27fddbc,mobile,130,
user_00976,prod_00229,purchase,2026-03-06 10:09:02,sess_20876911,tablet,289,3.6
user_00711,prod_00133,view,2026-01-03 10:09:02,sess_4b066eb9,desktop,81,
user_00997,prod_00010,view,2025-12-22 10:09:02,sess_f921b083,mobile,40,
user_00372,prod_00105,like,2026-01-19 10:09:02,sess_04b00d19,desktop,197,
user_00967,prod_00295,view,2025-12-17 10:09:02,sess_2788ff7b,desktop,212,
user_00443,prod_00227,cart,2026-01-06 10:09:02,sess_0b4afdef,mobile,141,
user_00903,prod_00330,like,2026-03-06 10:09:02,sess_5d5dbeb1,tablet,264,
user_00156,prod_00472,view,2026-01-11 10:09:02,sess_e9c287b9,desktop,152,
user_00992,prod_00001,purchase,2026-02-01 10:09:02,sess_be150728,tablet,40,3.0
user_00706,prod_00167,view,2026-01-31 10:09:02,sess_a6bd3042,tablet,103,
user_00422,prod_00160,like,2026-03-15 10:09:02,sess_447eafe5,mobile,155,
user_00090,prod_00082,like,2025-12-18 10:09:02,sess_7473aa5a,desktop,59,
